Turkish Word,Emotion,Condition
egemenlik,negative,0
domino,negative,0
giymek,negative,0
bağış,negative,0
eşek,negative,1
bağışçı,negative,0
karalama,negative,1
kıyamet,negative,1
mahkum,negative,1
kiyamet gunu,negative,1
kapı,negative,0
kapı zili,negative,0
kapı aralığı,negative,0
uykuda,negative,0
yurt,negative,0
sırt,negative,0
doz,negative,0
nokta,negative,0
çift,negative,0
ikiye katlanmış,negative,0
ikili,negative,0
ikiye katlama,negative,0
şüphe,negative,1
şüpheli,negative,1
şüphe etmek,negative,1
şüphesiz,negative,0
duş,negative,1
Hamur,negative,0
tatlı çörek,negative,0
asık suratlı,negative,1
güvercin,negative,0
mahzun,negative,0
düşüş,negative,1
yokuş aşağı,negative,0
sağanak,negative,0
büsbütün,negative,0
tüylü,negative,0
çeyiz,negative,0
uyuklamak,negative,0
düzine,negative,0
sıkıcı,negative,1
taslak,negative,0
sürüklemek,negative,0
Ejderha,negative,0
boşaltmak,negative,0
drenaj,negative,1
boşaltılmış,negative,0
ejder,negative,0
drama,negative,0
dramatik,negative,0
örtü,negative,0
perdelik,negative,0
şiddetli,negative,0
taslak,negative,0
Berabere,negative,0
dezavantaj,negative,1
çekmece,negative,0
çekmeceler,negative,0
resim çizme,negative,0
korku,negative,1
korkunç,negative,1
korkunç bir şekilde,negative,1
rüya,negative,0
hayalperest,negative,0
rüya görmek,negative,0
rüya gibi,negative,0
kasvetli,negative,1
taramak,negative,0
sırılsıklam,negative,0
şifonyer,negative,0
salya sürmek,negative,0
kurutulmuş,negative,0
daha kuru,negative,0
sürüklenme,negative,0
sürüklendi,negative,0
delmek,negative,0
İçmek,negative,0
içme,negative,1
damla,negative,0
damlayan,negative,0
saçmalık,negative,1
sürücü,negative,0
araba yolu,negative,0
çiseleyen yağmur,negative,0
şaka,negative,0
Uçan göz,negative,1
saçmalamak,negative,0
sarkık,negative,1
düşürmek,negative,0
damlacık,negative,0
kuraklık,negative,1
sürdü,negative,0
bastırmak,negative,1
uyuşukluk,negative,1
uykulu,negative,0
angarya,negative,1
uyuşturucu,negative,0
uyuşturulmuş,negative,0
eczane,negative,0
büyücü,negative,0
davul,negative,0
davulcu,negative,0
davul çalmak,negative,0
sarhoş,negative,1
sarhoşluk,negative,1
kuru,negative,0
kuruluk,negative,0
çift,negative,0
dualizm,negative,0
ikilik,negative,0
dub,negative,0
şüpheli,negative,1
ıslanma,negative,0
kanal,negative,0
sünek,negative,0
elbiseler,negative,0
vadesi dolmuş,negative,0
düello,negative,0
aidat,negative,0
düet,negative,0
sığınak,negative,0
dük,negative,0
sıkıcı,negative,1
sersem,negative,1
kukla,negative,1
çöplük,negative,0
çöplükler,negative,1
dun,negative,1
kumdan tepe,negative,0
gübre,negative,0
zindan,negative,1
ikili,negative,0
kandırmak,negative,1
dubleks,negative,0
kopyalamak,negative,0
çoğaltma,negative,0
ikiyüzlülük,negative,1
dayanıklılık,negative,0
dayanıklı,negative,0
süre,negative,0
zorlama,negative,1
alacakaranlık,negative,0
esmer,negative,0
toz,negative,1
silgi,negative,0
tozlu,negative,0
saygılı,negative,0
cüce,negative,0
cüce,negative,1
oturmak,negative,0
sakin,negative,0
Konut,negative,0
boya,negative,0
ölme,negative,1
dayk,negative,0
dinamik,negative,0
dinamik,negative,0
dinamikler,negative,0
dinamit,negative,0
hanedan,negative,0
dizanteri,negative,1
hazımsızlık,negative,0
istekli,negative,0
şevk,negative,0
kartal,negative,0
kulak,negative,0
Kont,negative,0
daha erken,negative,0
erken,negative,0
para kazanmak,negative,0
ciddi,negative,0
ciddiyetle,negative,0
ciddiyet,negative,0
kazanç,negative,0
küpe,negative,0
kulaklık,negative,0
Dünya,negative,0
çanak çömlek,negative,0
dünyevi,negative,0
deprem,negative,1
dünyevi,negative,0
kolaylaştırmak,negative,0
şövale,negative,0
irtifak hakkı,negative,0
kolayca,negative,0
kolay,negative,0
kolay ve kesintisiz ilerleme,negative,0
yemek,negative,0
yemek yiyor,negative,0
kulak misafiri olmak,negative,1
ebb,negative,0
abanoz,negative,0
eksantrik,negative,0
eksantriklik,negative,0
dini,negative,0
Eko,negative,0
eklektik,negative,0
tutulma,negative,0
ekliptik,negative,0
ekonomik,negative,0
ekonomi,negative,0
ekonomi,negative,0
coşku,negative,0
mest olmus,negative,0
ekümenik,negative,0
girdap,negative,0
kenar,negative,0
kenar,negative,0
yenilebilir,negative,0
ferman,negative,1
düzenleme,negative,0
yapı,negative,0
Düzenle,negative,0
baskı,negative,0
editör,negative,0
başyazı,negative,0
Eğitim vermek,negative,0
eğitimli,negative,0
Eğitim,negative,0
eğitici,negative,0
yılanbalığı,negative,0
Efekt,negative,0
etkili,negative,0
Etkileri,negative,0
etkili,negative,0
etkili bir şekilde,negative,0
gerçekleştirmek,negative,0
kadınsı,negative,1
etkili,negative,0
etki,negative,0
yeterlik,negative,0
verimli,negative,0
büst,negative,0
çaba göstermek,negative,0
efüzyon,negative,0
Yumurta,negative,0
benlik,negative,0
egoist,negative,1
korkunç,negative,1
çıkış,negative,0
sekizinci,negative,0
seksen,negative,0
boşalmak,negative,0
boşalma,negative,0
çıkarmak,negative,1
fırlatma,negative,1
detaylandırmak,negative,0
detaylandırma,negative,0
elan,negative,0
geçen,negative,0
geçen,negative,0
elastik,negative,0
esneklik,negative,0
mutlu,negative,0
dirsek,negative,0
alan,negative,0
yaşlı,negative,0
yaşlılar,negative,0
en yaşlı,negative,0
seçmek,negative,0
seçim,negative,0
seçmen,negative,0
seçmen,negative,0
elektrik,negative,0
elektrik,negative,0
zarafet,negative,0
zarif,negative,0
eleman,negative,0
temel,negative,0
elementler,negative,0
fil,negative,0
yükseltmek,negative,0
yükseklik,negative,0
asansör,negative,0
on bir,negative,0
onbirinci,negative,0
elf,negative,0
çıkarmak,negative,0
uygun,negative,0
eliminasyon,negative,1
seçkinler,negative,0
geyik,negative,0
şey,negative,0
elips,negative,0
üç nokta,negative,0
elipsoid,negative,0
eliptik,negative,0
eliptik,negative,0
uzatmak,negative,0
uzama,negative,0
belagat,negative,0
belagatli,negative,0
aydınlatmak,negative,0
açıklama,negative,0
atlatmak,negative,0
zor,negative,1
sıska,negative,1
yaymak,negative,0
özgürleşme,negative,0
set,negative,0
ambargo,negative,1
gemiye binmek,negative,0
utandırmak,negative,1
utandırıcı,negative,1
utanç,negative,1
elçilik,negative,0
Göm,negative,0
süslemek,negative,0
süsleme,negative,0
köz,negative,0
zimmete para geçirme,negative,1
amblem,negative,0
sembolik,negative,0
şekillenme,negative,0
emboli,negative,1
kabartmalı,negative,0
kucaklamak,negative,0
işlemeli,negative,0
nakış,negative,0
karışmış,negative,1
embriyo,negative,0
embriyonik,negative,0
zümrüt,negative,0
ortaya çıkmak,negative,0
ortaya çıkma,negative,0
acil Durum,negative,1
emekli,negative,0
göç etmek,negative,0
göç,negative,0
itibar,negative,0
seçkin,negative,0
kesinlikle,negative,0
emir,negative,0
emisyon,negative,0
yaymak,negative,0
duygu,negative,0
duygusal,negative,0
duygusal,negative,0
empati,negative,0
imparator,negative,0
vurgu,negative,0
vurgu yapmak,negative,0
vurgulu,negative,0
imparatorluk,negative,0
ampirik,negative,0
ampirizm,negative,0
kullanmak,negative,0
iş veren,negative,0
iş,negative,0
market,negative,0
güçlendirmek,negative,0
imparatoriçe,negative,0
boşluk,negative,0
boşaltma,negative,0
boş,negative,0
benzemeye çalışmak,negative,0
emülsiyon,negative,0
etkinleştirme,negative,0
etkinleştirme,negative,0
sahnelemek,negative,0
yasa,negative,0
emaye,negative,0
kamp,negative,0
büyü,negative,0
büyülenmiş,negative,0
büyüleyici,negative,0
büyü,negative,0
çevrelemek,negative,0
çevreleyen,negative,0
yerleşim bölgesi,negative,1
içine almak,negative,0
kodlamak,negative,0
kapsamak,negative,0
tekrarlamak,negative,0
rastlamak,negative,0
cesaretlendirmek,negative,0
teşvik,negative,0
tecavüz etmek,negative,0
tecavüz,negative,1
şifrelemek,negative,0
yükümlülük,negative,1
ansiklopedi,negative,0
son,negative,0
tehlikeye atmak,negative,1
nesli tükenmekte,negative,1
çabalamak,negative,0
Bitti,negative,0
endemik,negative,1
bitirme,negative,0
sonsuz,negative,1
endokardit,negative,0
onay,negative,0
bağışlamak,negative,0
bahşedilmiş,negative,0
bağış,negative,0
bitiş kağıtları,negative,0
uç nokta,negative,0
dayanıklılık,negative,0
dayanmak,negative,0
lavman,negative,0
düşman,negative,1
enerjik,negative,0
enerji,negative,0
zorlamak,negative,1
icra,negative,1
Tut,negative,0
nişanlı,negative,0
nişanlanmak,negative,0
ilgi çekici,negative,0
doğurmak,negative,0
motor,negative,0
mühendis,negative,0
mühendislik,negative,0
kazımak,negative,0
oyulmuş,negative,0
oymacı,negative,0
oymak,negative,0
dalmış,negative,0
düşündürücü,negative,0
yutmak,negative,0
genişletmek,negative,0
muamma,negative,0
esrarengiz,negative,1
emretmek,negative,0
eğlence,negative,0
zevk almak,negative,0
büyütülmüş,negative,0
genişleme,negative,0
aydınlatmak,negative,0
aydınlanma,negative,0
askere gitmek,negative,0
canlandırmak,negative,0
düşmanlık,negative,1
muazzamlık,negative,0
kocaman,negative,0
son derece,negative,0
zenginleştirmek,negative,0
kaydolmak,negative,0
topluluk,negative,0
sancak,negative,0
köleleştirmek,negative,1
köleleştirilmiş,negative,1
köleleştirme,negative,1
ortaya çıkmak,negative,0
emin olmak,negative,0
yol açmak,negative,0
karışık,negative,1
karışıklık,negative,1
girmek,negative,0
girişim,negative,0
girişimci,negative,0
eğlendirmek,negative,0
eğlendirmek,negative,0
eğlenceli,negative,0
eğlence,negative,0
heves,negative,0
meraklı,negative,0
aklını çelmek,negative,0
bütün,negative,0
bütünlük,negative,0
hak,negative,0
varlık,negative,0
entomoloji,negative,0
bağırsaklar,negative,1
giriş,negative,0
yalvarmak,negative,0
antre,negative,0
girişimci,negative,0
emanet etmek,negative,0
giriş,negative,0
numaralandırmak,negative,0
numaralandırma,negative,0
mektup,negative,0
kıskanç,negative,1
çevre,negative,0
çevre,negative,0
çevre,negative,0
tasavvur etmek,negative,0
elçi,negative,0
geçici,negative,0
efemeris,negative,0
epik,negative,0
epidemi,negative,1
epidermis,negative,0
epilepsi,negative,1
sonsöz,negative,0
piskoposluk,negative,0
bölüm,negative,0
epizodik,negative,0
mektup,negative,0
kitabe,negative,0
sıfat,negative,0
somut örnek,negative,0
çağ,negative,0
eşit,negative,0
eşitlik,negative,0
eşitleme,negative,0
eşitlemek,negative,0
eşit olarak,negative,0
kıyaslanmak,negative,0
denklem,negative,0
ekvator,negative,0
ekvator,negative,0
atlı,negative,0
eşit uzaklıkta,negative,0
dengeleme,negative,0
denge,negative,0
donatmak,negative,0
teçhizat,negative,0
adil,negative,0
Eşitlik,negative,0
denklik,negative,0
eşdeğer,negative,0
belirsiz,negative,0
çağ,negative,0
kökünü kurutmak,negative,1
yok etme,negative,1
silmek,negative,1
silme,negative,0
ere,negative,0
dik,negative,0
ereksiyon,negative,0
ergo,negative,0
aşındırmak,negative,0
erozyon,negative,1
erotik,negative,1
hata,negative,1
ayak işi,negative,0
gezgin,negative,1
düzensiz,negative,1
hatalı,negative,1
hatalı,negative,1
hata,negative,1
eski,negative,0
bilgili,negative,0
patlamak,negative,1
patlama,negative,1
tırmanmak,negative,0
tırmandırmak,negative,1
yürüyen merdiven,negative,0
kaçmak,negative,1
kaçtı,negative,0
escarpment,negative,0
kaçınmak,negative,1
eskort,negative,0
ezoterik,negative,0
özel,negative,0
casusluk,negative,1
evlenmek,negative,0
espri,negative,0
makale,negative,0
deneme yazarı,negative,0
öz,negative,0
gerekli,negative,0
esasen,negative,0
kurmak,negative,0
kurulmuş,negative,0
kuruluş,negative,0
arazi,negative,0
saygı,negative,0
estetik,negative,0
tahmin etmek,negative,0
tahmin,negative,0
estoppel,negative,0
yabancılaşmış,negative,1
estrojen,negative,0
haliç,negative,0
dağlamak,negative,0
gravür,negative,0
sonsuz,negative,0
sonsuzluk,negative,0
etanol,negative,0
eter,negative,0
eterik,negative,0
etik,negative,0
etik,negative,0
etnografya,negative,0
etiyoloji,negative,0
görgü kuralları,negative,0
etimoloji,negative,0
baskın çıkmak,negative,0
öjeni,negative,0
methiye,negative,0
örtmece,negative,0
ötenazi,negative,1
tahliye ediyorum,negative,1
tahliye,negative,1
kaçınmak,negative,1
değerlendirmek,negative,0
yok olma,negative,0
evanjelik,negative,0
müjdeci,negative,0
müjdeci,negative,0
buharlaşma,negative,0
kaçınma,negative,1
havva,negative,0
akşam,negative,0
Etkinlik,negative,0
olaylı,negative,0
nihai,negative,0
olasılık,negative,0
yaprak dökmeyen,negative,0
sonsuz,negative,0
sonsuza kadar,negative,0
Her gün,negative,0
tahliye,negative,1
tahliye,negative,1
kanıt,negative,0
belirgin,negative,0
fenalık,negative,1
uyandırmak,negative,0
evrim,negative,0
evrim geçirmek,negative,0
koyun,negative,0
şiddetlendirmek,negative,1
alevlenme,negative,1
titiz,negative,1
abartmak,negative,1
abartılı,negative,1
abartı,negative,0
yüceltmek,negative,0
yüceltme,negative,0
yüce,negative,0
sınav,negative,0
muayene,negative,1
muayene etmek,negative,0
sınav görevlisi,negative,0
öfke,negative,1
kazı yapmak,negative,0
kazı,negative,1
ekskavatör,negative,0
aşmak,negative,0
aşan,negative,0
mükemmel,negative,0
mükemmellik,negative,0
harika,negative,0
istisna,negative,0
istisna,negative,0
alıntı,negative,0
AŞIRI,negative,1
aşırı,negative,0
aşırı,negative,0
değiş tokuş,negative,0
tüketim,negative,1
eksizyon,negative,0
uyarılabilirlik,negative,0
heyecan verici,negative,0
heyecan,negative,0
heyecanlandırmak,negative,0
heyecanlı,negative,0
heyecanlanmak,negative,0
heyecan verici,negative,0
haykırmak,negative,0
hariç tutulan,negative,1
hariç,negative,1
dışlama,negative,1
dışkı,negative,1
boşaltım,negative,0
dayanılmaz,negative,1
gezi,negative,0
bahane,negative,1
uygulamak,negative,0
uygulamak,negative,1
cellat,negative,1
yönetici,negative,0
yürütücü,negative,0
tefsir,negative,0
örnek,negative,0
örnek,negative,0
örneklemek,negative,0
muaf,negative,0
muafiyet,negative,0
egzersiz yapmak,negative,0
efor sarf etmek,negative,0
efor,negative,0
nefes vermek,negative,0
egzoz,negative,1
yorgun,negative,1
yorgunluk,negative,1
kapsamlı,negative,0
sergilemek,negative,0
sergi,negative,0
neşe,negative,0
teşvik etmek,negative,0
nasihat,negative,0
acil,negative,1
sürgün,negative,1
mevcut,negative,0
varoluş,negative,0
mevcut,negative,0
var olan,negative,0
çıkış,negative,0
göç,negative,0
fahiş,negative,0
şeytan çıkarma,negative,1
şeytan kovucu,negative,0
acayip,negative,0
genişletmek,negative,0
genişletilmiş,negative,0
genişlik,negative,0
genişleme,negative,0
geniş,negative,0
gurbetçi,negative,1
beklemek,negative,0
beklenti,negative,0
bekleyen,negative,0
beklenti,negative,0
beklenen,negative,0
beklemek,negative,0
menfaat,negative,0
amaca uygun,negative,0
hızlandırmak,negative,0
sefer,negative,0
hızlı,negative,0
kovmak,negative,1
harcama,negative,1
masraf,negative,0
masraflar,negative,1
masraflı,negative,0
deneyim,negative,0
Tecrübeli,negative,0
deneyimler,negative,0
Deney,negative,0
deneysel,negative,0
deneyci,negative,0
uzman,negative,0
Uzmanlık,negative,0
son,negative,0
sona ermek,negative,1
süresi doldu,negative,1
sona erme,negative,0
açıklamak,negative,0
açıklama,negative,0
açıklayıcı,negative,0
küfür,negative,1
açıklama,negative,0
patlamak,negative,1
faydalanmak,negative,0
keşfetmek,negative,0
kaşif,negative,0
patlama,negative,1
patlayıcı,negative,1
üs,negative,0
üstel,negative,0
ihracat,negative,0
ihracat,negative,0
ortaya çıkarmak,negative,0
maruz,negative,1
sergi,negative,0
açıklayıcı,negative,0
maruziyet,negative,0
açıklamak,negative,0
ifade etmek,negative,0
ifade,negative,0
etkileyici,negative,0
kamulaştırma,negative,1
sınır dışı etme,negative,1
enfes,negative,0
zarif bir şekilde,negative,0
kaybolmamış,negative,0
uzatmak,negative,0
uzatılabilir,negative,0
Genişletilmiş,negative,0
eklenti,negative,0
yaygın,negative,0
kapsam,negative,0
dış,negative,0
yok etmek,negative,1
imha,negative,1
harici,negative,0
dışarıdan,negative,0
yok olmuş,negative,1
söndürmek,negative,1
ekstra,negative,0
Ayıkla,negative,0
Ayıklanıyor,negative,0
çıkarma,negative,0
ekstraktör,negative,0
iade,negative,0
yargısız,negative,1
okul dışı,negative,0
yabancı,negative,0
olağanüstü,negative,0
savurganlık,negative,0
aşırı,negative,0
son derece,negative,0
ekstremite,negative,1
çıkarmak,negative,0
dışsal,negative,0
ekstrüzyon,negative,0
coşku,negative,0
yaymak,negative,0
göz,negative,0
gözlük,negative,0
kuşgözü,negative,0
mercek,negative,0
görme yeteneği,negative,0
görgü tanığı,negative,0
masal,negative,0
kumaş,negative,0
imal etmek,negative,1
fabrikasyon,negative,0
yapılışı,negative,1
cephe,negative,0
yüz,negative,0
yön,negative,0
kolay,negative,0
kolaylaştırmak,negative,0
tesis,negative,0
bakan,negative,0
faks,negative,0
hakikat,negative,0
hizip,negative,0
faktör,negative,0
fabrika,negative,0
Gerçekler,negative,0
fakülteler,negative,0
Fakülte,negative,0
heves,negative,0
solmak,negative,1
solmuş,negative,0
dışkı,negative,1
başarısız,negative,1
arıza,negative,1
baygınlık,negative,0
bayılma,negative,1
adil,negative,0
adil bir şekilde,negative,0
çimenli yol,negative,0
peri,negative,0
inanç,negative,0
sadık,negative,0
inançsız,negative,1
numara yapmak,negative,1
sonbahar,negative,1
yanıltıcı,negative,1
yanılgı,negative,1
yanılabilir,negative,1
düşen,negative,1
nadas,negative,1
yalan,negative,1
yanlışlıkla,negative,1
tahrif,negative,1
tahrif edilmiş,negative,0
tahrif etmek,negative,1
yanlışlık,negative,1
titremek,negative,1
şöhret,negative,0
ünlü,negative,0
tanıdık,negative,0
aşinalık,negative,0
aşina olmak,negative,0
kıtlık,negative,1
tanınmış,negative,0
ünlü,negative,0
fan,negative,0
fanatik,negative,1
fanatizm,negative,0
hayali,negative,0
